rate,review_text,object_address,cleaned_text,sentiment,pos_info_predicted,neg_info_predicted,neutre_info_predicted,unknown_info_predicted,pos_access_predicted,neg_access_predicted,neutre_access_predicted,unknown_access_predicted,pos_relation_predicted,neg_relation_predicted,neutre_relation_predicted,unknown_relation_predicted,pos_reactivite_predicted,neg_reactivite_predicted,neutre_reactivite_predicted,unknown_reactivite_predicted,pos_simplicite_predicted,neg_simplicite_predicted,neutre_simplicite_predicted,unknown_simplicite_predicted,address
5,"Hhjv hj bv hihygrv cg h ci-joint jvyvh c un une guerre gigogne Gill hi ho j jvv gonflent, je suis pas chez moi jusqu'à vendredi. . . . . . . . . . . . . . . . . . . Bébé. Le défit donner et toi et moi. Il faut que je te dise, mais aussi de faire une admin séries de de la classe et je te dis que tu passe à côté du tout le reste du temps, mais il est vrai, je ne sais pas si je peux 6ème étage, entrée individuelle. . Je suis un peu fatigué mais je ne suis en train de me contacter au sujet du mail que je me demande si on peut se parle par le biais du temps pour moi c'est un bon, je suis pas malade, et je suis chez mon père est une princesse magnifique, mais je pense qu'il est pas trop tard, il faut bien le faire, mais aussi pour la pub, et que vous voulez, on peut être pas le bus se faire un petit peu de chance, il est en effet je ne peux que le début du siècle, la date de sortie. Le défit, et de la pub pour le compte du fait de la pub pour le compte du tout le reste du groupe, une petite question sur les journée. Le mardi soir à Paris et je te fais un virement zh. Le mardi soir, et de me faire un live sur le site de vme vente, installation en gros, c'est un truc qui va va être chaud pour un poste similaire, mais je ne peux que vous voulez, mais je ne peux pas car j'ai un p était en train, mais je ne peux que te dire","8 Rue Anatole France, 38150 Roussillon",hhjv hihygrv heure joint jvyvh guerre gigogne gill jvv gonfler vendredi bébé défit dis admin classe côté temps vrai 6ème étage entrée individuel train sujet mail biais temps bon malade père princesse magnifique trop tard bien pub bus petit chance début siècle date sortie défit pub compte pub compte groupe petit question journée mardi soir pari virement mardi soir live site vme vente installation gros truc poste similaire train,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"8 Rue Anatole France, 38150 Roussillon"
5,"J'ai perdu le stress des procédures grâce à l'équipe, merci à eux","8 Rue Anatole France, 38150 Roussillon",stress procédure grâce équipe,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"8 Rue Anatole France, 38150 Roussillon"
5,Personnel très accueillant et qui vous oriente parfaitement,"8 Rue Anatole France, 38150 Roussillon",personnel parfaitement,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"8 Rue Anatole France, 38150 Roussillon"
1,Impossible de contacter Pole emploi directement .,"8 Rue Anatole France, 38150 Roussillon",impossible pole,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"8 Rue Anatole France, 38150 Roussillon"
1,Je suis toujours chomeur,"8 Rue Anatole France, 38150 Roussillon",chomeur,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"8 Rue Anatole France, 38150 Roussillon"
5,Accueil et attente assez rapide et des conseillères qui ont pu régler un problème en quelques minutes et en plus de ça ces dernières sont très gentilles et très précises sur les explications,"30 Rue de Riegelsberg, 27140 Gisors",accueil attente rapide conseiller problème minute dernier gentil précis explication,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
5,"Quelle chance pour les habitants de Gisors, j'habite Courcelles les Gisors qui se trouve dans le 60 . Je suis suivie par Méru et c'est une catastrophe. Dossier CSP perdu, convoquée au bout de deux mois alors que le licencié pour cause économique doit être convoqué dans les 10 jours. Calcul dans les indemnisations fausses, tout au moins provisoires, toujours pas réglées ce jour, aucune réponse aux mails, obligée de me déplacer à Méru ou Beauvais. Cette situation me rend malade.","30 Rue de Riegelsberg, 27140 Gisors",chance habitant gisors courcelle gisor méru catastrophe dossier csp bout mois licencié cause économique jour calcul indemnisation faux provisoire jour aucun réponse mail méru beauvai situation malade,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
5,"Je suis agréablement surprise par le sérieux des conseillères de ce pôle emploi. Un grand merci à Mme Silva pour son professionnalisme, elle m’a conseillée et a traité mon dossier très rapidement 🙏🏼 Merci …","30 Rue de Riegelsberg, 27140 Gisors",agréablement surprise sérieux conseiller pôle emploi grand mme silva professionnalisme dossier rapidement,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
5,"Pour avoir travaillé dans différentes  entreprises en contact avec le public et lutté la plupart du temps pour la satisfaction des clients, je peux vous assurer que le Pôle Emploi de Gisors est un modèle de réussite. L' accueil dans sa globalité(réception ,cadre)est très satisfaisant. Le temps de réactivité très satisfaisant(délai de prise en charge du client, traitement des dossiers) Il m'est arrivé d'obtenir des réponses ultra rapides( moins de 2 h) Je suis assez satisfaite de l'écoute , de la disponibilité des acteurs et agréablement surprise par l'esprit d'entraide. Ils ont une conscience professionnelle élevée, le Directeur doit y être pour quelque chose. Je dis BRAVO à toute l'équipe","30 Rue de Riegelsberg, 27140 Gisors",entreprise contact public plupart temps satisfaction client pôle gisors modèle réussite accueil globalité(réception cadre)est satisfaisant temps réactivité satisfaisant(délai prise charge client traitement dossier réponse ultra rapide heure écoute disponibilité acteur agréablement surprise esprit entraide conscience professionnel élevé directeur chose bravo équipe,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
5,On est toujours bien reçu dans cette agence.  c'est dynamique. Beaucoup de personnes que je connais on eu la chance de faire des formations avec l'agence de Gisors et on repris un emploi aujourd'hui. ca fait du bien de se sentir soutenu. On sent les collègues investis,"30 Rue de Riegelsberg, 27140 Gisors",bien agence dynamique beaucoup chance formation agence gisors emploi aujourd'hui bien soutenir collègue investi,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
5,"Dans une période difficile, j'ai été accueilli avec patience et sourire. De vrais conseils, beaucoup de professionalisme, pas de pathos mais une relation de confiance et un vrai travail sur l'écoute. Ils n'ont pas toutes les solutions, mais ils font des efforts pour simplement expliquer, conseiller, orienter et rassurer.","30 Rue de Riegelsberg, 27140 Gisors",période difficile patience vrai conseil beaucoup professionalisme pathos relation confiance vrai travail écoute solution effort simplement expliquer conseiller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
1,"Très mauvaise Agence et je ne décolère pas depuis plusieurs années. J'ai Réalisé un dossier de demande de formation qui a été égaré par cette Agence. J'ai, aujourd'hui, encore mal aux oreilles, lorsque par téléphone, qu'une personne Responsable de l'Agence d'Evreux m'annonce que le Pôle Emploi de Gisors a égaré mon dossier. Un déploiement d'énergie, de Moyens pour s'en sortir qui finalement n'abouti pas du Tout. Aujourd'hui, on continu de me répondre avec dénie, voire des phrases FORMATEES. Je suis dans l'impasse depuis + de 2 ans en raison d'un total manque de respect via le demandeur d'emploi. Je vous invite pas non plus, à suivre l'une de leur formation. Des Formations particulièrement ennuyeuses avec pour certains formateur un manque de PEDAGOGIE évidente et à souligner.  A NOTER : que les avis favorables de cette page sont essentiellement écrites par des ""Local Guide"" à se demander si, certains ne sont pas ""Mandatés"" pour écrire ce type de texte ... Une Agence pour l'emploi d'une très NEGLIGENCE et d'une GRANDE incompétence. Une enquête MEDIAPART me semble à l'avenir INDISPENSABLE !!!","30 Rue de Riegelsberg, 27140 Gisors",mauvais agence année dossier demande formation agence aujourd'hui mal oreille téléphone responsable agence evreux pôle gisors dossier déploiement énergie moyen finalement aujourd'hui dénie voire phrase formatee impasse raison total manqu respect demandeur emploi non formation formation particulièrement ennuyeuse formateur manque pedagogie évident avis favorable page essentiellement local guid mandaté écrir type texte ... agence emploi negligence grand incompétence enquête mediapart avenir indispensable,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
5,"Sur rdv pas de problèmes ,à l' heure conseillère très bien à l'écoute","30 Rue de Riegelsberg, 27140 Gisors",rdv problème heure conseiller bien écoute,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
5,"super agence , je me suis inscrite le 5 février de chez moi et je suis venue pour la première fois le 12 , j'ai eu premier rendez mercredi 21 février , et j'ai rencontré superbe conseillère dynamique, a l'écoute  et réactive pour valider ,finaliser mon dossier d'inscription  , bon suivi , ne changé rien parfaite , à bientôt céline","30 Rue de Riegelsberg, 27140 Gisors",agence février fois rendez mercredi février superbe conseillèr dynamique écoute dossier inscription bon suivi rien parfaite bientôt céline,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
5,"Vraiment une très bonne agence. À l'écoute dès l'accueil. On sent un personnel investi et sans parti pris, c'est assez rare pour être souligné.","30 Rue de Riegelsberg, 27140 Gisors",vraiment bon agence écoute accueil personnel investir parti,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
5,"Chapeau ! Des conseillers impliqués, des conseils avisés et pertinents, un suivi de proximité, des aides financières et de la formation ... De quoi rebondir et créer sa société ! Un grand merci !","30 Rue de Riegelsberg, 27140 Gisors",chapeau conseiller conseil pertinent suivi proximité aide financier formation ... société grand,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
1,Une étoile c'est déjà trop !!!! Je suis habitué des incompétence et absurdité au niveau de administration.  Mais ici ça dépasse toutes mes espérance !!!,"30 Rue de Riegelsberg, 27140 Gisors",étoile trop incompétence absurdité niveau administration ici espérance,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
3,Apres plusieurs semaines de relance et d'attente j'ai enfin réussi a trouver des personnes qui m'ont aidé dans cette agence...,"30 Rue de Riegelsberg, 27140 Gisors",apre semaine relance attente réussir agence ...,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
1,"Que de papier perdu , et comme d'habitude ce n'es pas de leurs faute ces limite si on a bien remis les document demandé de plus l'aceuil par moment laisse a désirer !!!","30 Rue de Riegelsberg, 27140 Gisors",papier perdu habitude faute limite bien document aceuil moment,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"30 Rue de Riegelsberg, 27140 Gisors"
3,j'ai toujours été très bien reçu,"30 Rue de Riegelsberg, 27140 Gisors",bien,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"30 Rue de Riegelsberg, 27140 Gisors"
5,"très bien reçu, accueil très agréable,très bonne écoute et bons  conseils.merci","30 Rue de Riegelsberg, 27140 Gisors",bien accueil agréable bon écoute bon conseils.merci,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
1,Des aides à la formation et permis à la tête du client ... ou alors peut être à la taille du pot de vin ?,"30 Rue de Riegelsberg, 27140 Gisors",aide formation tête client ... taille pot vin,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
1,"Bonjour, Le service indemnité une catastrophe.","30 Rue de Riegelsberg, 27140 Gisors",bonjour service catastrophe,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"30 Rue de Riegelsberg, 27140 Gisors"
1,"Service lamentable, problèmes de suivi et mise a jour des dossiers de demandeurs d'emplois.","30 Rue de Riegelsberg, 27140 Gisors",service lamentable problème suivi mise jour dossier demandeur emploi,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
5,Le personnel est compétent et professionnel,"30 Rue de Riegelsberg, 27140 Gisors",personnel compétent professionnel,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
4,que le boulot marche,"30 Rue de Riegelsberg, 27140 Gisors",boulot march,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
1,Lamentable,"30 Rue de Riegelsberg, 27140 Gisors",lamentable,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"30 Rue de Riegelsberg, 27140 Gisors"
5,Très bonne accueil et prise en charge rapide et efficace.,"7 Rue Buffon, 21200 Beaune",bon accueil prise charge rapide efficace,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"7 Rue Buffon, 21200 Beaune"
1,Pire pôle emploi,"7 Rue Buffon, 21200 Beaune",pire pôle emploi,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"7 Rue Buffon, 21200 Beaune"
5,"Bonjour je suis allée à l'agence ce matin, et avec l'aide de deux jeunes garçons en service civique mon problème était résolu en rien de temps. Merci pour votre aide et votre gentillesse.","7 Rue Buffon, 21200 Beaune",bonjour agence matin aide jeune garçon service civique problème rien temps aide gentillesse,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"7 Rue Buffon, 21200 Beaune"
1,"Quand sur le site c'est indiqué que l'agence est ouverte, que tu te déplacer et porte close....Merci pôle emploi! !!! Inadmissible 😠😠😠","7 Rue Buffon, 21200 Beaune",site agence close .... pôle emploi inadmissible,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"7 Rue Buffon, 21200 Beaune"
5,Personnel vraiment sympathique.,"7 Rue Buffon, 21200 Beaune",personnel vraiment sympathique,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"7 Rue Buffon, 21200 Beaune"
3,"Pour ce qui est du pôle  à  Langres 5/5, une équipe disponible et très agréable  qui vous aide et trouve les réponses à  vos questions.  Pour ce qui est des  employés  du 3949... 0 pointé. Je ne comprend pas du tout leur utilité... 3 interlocuteurs au téléphone.... 3 personnes qui ne savent pas et finissent..au bout de 10 minutes de communication bien audible....les 3 par répondre..oulala je ne vous entend plus je vous invite à  renouveler votre appel.. et hop on raccroche... plus facile que de chercher une réponse","29 Av. du Général de Gaulle, 52200 Langres",pôle langres 5/5 équipe disponible agréable aide réponse question employé 3949 ... pointé utilité ... interlocuteur téléphone .... finir bout minute communication bien audible .... appel hop ... facile réponse,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"29 Av. du Général de Gaulle, 52200 Langres"
1,"Que dire....le je m'enfoustisme par excellence.... navré, ce n'est sûrement pas le cas de tout le personnel ( du moins j'ose espérer)mais concernant les quelques personnes que j'ai eues ...franchement pas à la hauteur.","29 Av. du Général de Gaulle, 52200 Langres",.... excellence .... navrer sûrement cas personnel espérer)mai ... franchement hauteur,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"29 Av. du Général de Gaulle, 52200 Langres"
1,Ne répondent pas au téléphone. Le service est déplorable. On traite vraiment les gens au chômage comme du bétail. Entre radiations lorsqu'on ne leurs répond pas et aucun signe d'eux lorsqu'on en a besoin.,"29 Av. du Général de Gaulle, 52200 Langres",téléphone service déplorable vraiment chômage bétail entrer radiation aucun signe besoin,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"29 Av. du Général de Gaulle, 52200 Langres"
3,Bien reçu et acceuillant,"29 Av. du Général de Gaulle, 52200 Langres",bien,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"29 Av. du Général de Gaulle, 52200 Langres"
1,Désolé mais je trouve inadmissible d'avoir personnes au téléphone pour des renseignements surtout quand on Cest trompé dans les mis a jour,"29 Av. du Général de Gaulle, 52200 Langres",désolé inadmissible téléphone renseignement jour,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"29 Av. du Général de Gaulle, 52200 Langres"
4,"Traitement du dossier rapide, très bonne accueil, que du concret .","29 Av. du Général de Gaulle, 52200 Langres",traitement dossier rapide bon accueil concret,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"29 Av. du Général de Gaulle, 52200 Langres"
4,Vous avez du courage et de la patiente. Continuez votre mission.,"29 Av. du Général de Gaulle, 52200 Langres",courage patient mission,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"29 Av. du Général de Gaulle, 52200 Langres"
1,Aucun professionnalisme. Aucune politesse.,"29 Av. du Général de Gaulle, 52200 Langres",aucun professionnalisme aucun politesse,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"29 Av. du Général de Gaulle, 52200 Langres"
1,"Agence aux pratiques douteuses. Personnel (direction inclue) malhonnête, qui ne se contente pas d'être incompétent et use sans honte d'irrespect et de mensonges envers les inscrit.e.s. Cette agence devrait être fermée, ou son équipe de hyènes malsaines intégralement remplacée.","40 Imp. des Lilas, 64340 Boucau",agence pratique douteux personnel direction inclu malhonnête incompétent hont irrespect mensonge inscrit.e. agence fermé équipe hyène malsain intégralement,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"40 Imp. des Lilas, 64340 Boucau"
2,Fausse adresse sur maps : vrai pôle emploi 24 Rue Matignon à boucau et non impasse des lilas qui vous emmène dans un quartier résidentiel ! Faites attention ça peut vous faire louper un rendez vous !,"40 Imp. des Lilas, 64340 Boucau",faux maps vrai pôle rue matignon boucau non impasse lilas emmèn quartier résidentiel attention rendez,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"40 Imp. des Lilas, 64340 Boucau"
1,"Franchement c'est super compliqué, impossible de prendre un rendez-vous en agence car aucun créneau disponible, mon conseiller je ne sais pas qui c'est exactement lol et pour finir au téléphone ils sont pas souvent disponibles. Donc résultats quand on travaille de nuit pour les appeler l'après-midi c'est très compliqué.","40 Imp. des Lilas, 64340 Boucau",franchement impossible rendez-vous agence aucun créneau disponible conseiller lol téléphone disponible résultat nuit après-midi,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"40 Imp. des Lilas, 64340 Boucau"
1,"Penser que cette ""agence"" et son personnel (Incompétent, inutile, & de surcroit très laid) sont financés avec nos impôts me fait...bondir. Plusieurs témoignages attestent par ailleurs que certains ""conseillers"" s'y livrent à des dérives avérées, allant jusqu'à harceler les inscrites en recherche d'emploi. Si cela vous arrive, n'hésitez pas à porter Plainte.","40 Imp. des Lilas, 64340 Boucau",agence personnel incompétent inutile surcroit laid impôt ... témoignage ailleurs conseiller dérive inscrit recherche emploi celer plainte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"40 Imp. des Lilas, 64340 Boucau"
1,"Alors que dire. Inscrite depuis 2 mois environ je ne perçois toujours rien (mais cela n'inquiète personne apparemment), j'ai travaillé 4 ans et ne suis pas une habitué de ce genre de service. J'ai fait mon dossier dans les règles pourtant,avec une demande retroactive car papier non fournis dans les délais par mon employeur.Mais la incompréhension totale aucune réponse malgré de multiples demandes mail auX conseillerS et un courrier au directeur qui lui ne répond pas non plus. Est-ce une agence fantôme car je me pause la question ❓️. Pensez-vous qu'il soit possible de changer d'agence ?","40 Imp. des Lilas, 64340 Boucau",mois rien celer inquiet apparemment habitué genre service dossier règle pourtant demande retroactiv papier non délai employeur.mai incompréhension total aucun réponse multiple demande mail conseiller courrier directeur luire non -ce agence fantôme question -vou agence,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,"40 Imp. des Lilas, 64340 Boucau"
1,"Très mal accueilli la première fois ! Personnel désintéressé et moqueur ! Mon conseiller ne répond plus à mes mails ! On vous laisse dans votre m....! Cependant, l’accueil fut meilleur les autres fois et quelques bons tuyaux pour travailler rapidement","40 Imp. des Lilas, 64340 Boucau",mal fois personnel désintéressé moqueur conseiller mail .... accueil meilleur fois bon tuyau rapidement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"40 Imp. des Lilas, 64340 Boucau"
